,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
635,324915,False,59.41.86,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP-12499-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-12499-001.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-12499-002.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-150.jpg']",,Ancient Near Eastern Art,Brick,Inscribed brick,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2112–2095 B.C.,-2112,-2095,"Ceramic, glaze","Brick: 30.9 × 30.8 × 7.4 cm (12 3/16 × 12 1/8 × 2 15/16 in.)
Inscription: 11 × 9.5 cm (4 5/16 × 3 3/4 in.)","[{'elementName': 'Overall', 'elementDescription': 'Brick', 'elementMeasurements': {'Depth': 7.4, 'Height': 30.9, 'Weight': 9.752336, 'Width': 30.8}}, {'elementName': 'Overall', 'elementDescription': 'Inscription', 'elementMeasurements': {'Height': 11, 'Width': 9.5}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324915,,,True,402
636,324681,False,57.66.2,1957,True,https://images.metmuseum.org/CRDImages/an/original/HB57_66_2.jpg,https://images.metmuseum.org/CRDImages/an/web-large/HB57_66_2.jpg,[],,Ancient Near Eastern Art,Peg,Peg,Elamite,Middle Elamite,,,,,,,,,,,,,,,,ca. 1340–1300 B.C.,-1340,-1300,"Ceramic, glazed",12 in. (30.48 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 30.48, 'Weight': 4.6266894}}]","Gift of Prof. Roman Ghirshman, 1957",,,,,,Iran,Choga Zanbil,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324681,,,False,404
637,324680,False,57.66.1,1957,True,https://images.metmuseum.org/CRDImages/an/original/HB57_66_1.jpg,https://images.metmuseum.org/CRDImages/an/web-large/HB57_66_1.jpg,[],,Ancient Near Eastern Art,Wall plaque,Wall plaque,Elamite,Middle Elamite,,,,,,,,,,,,,,,,ca. 1340–1300 B.C.,-1340,-1300,"Ceramic, glaze",9 x 14.5 in. (22.86 x 36.83 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 22.86, 'Weight': 11.793523, 'Width': 36.83}}]","Gift of Prof. Roman Ghirshman, 1957",,,,,,Iran,Choga Zanbil,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324680,,,False,404
638,327766,False,1999.325.170,1999,True,"https://images.metmuseum.org/CRDImages/an/original/1999,325,170.jpg","https://images.metmuseum.org/CRDImages/an/web-large/1999,325,170.jpg",['https://images.metmuseum.org/CRDImages/an/original/vsz1999_325_170y.jpg'],,Ancient Near Eastern Art,Cylinder seal,"Cylinder seal and modern impression: confronted king and goddess (?), five rows of inscription",,Old Syrian,,,,,,,,,,,,,,,,ca. 1720–1650 B.C.,-1720,-1650,Hematite,H.  11/16 in. (1.7 cm);  Diam.  1/2 in. (1.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 1.7000000000000002, 'Width': 1.2}}]","Gift of Nanette B. Kelekian, in memory of Charles Dikran and Beatrice Kelekian, 1999",,,,,,Syria,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327766,"[{'term': 'Kings', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025481', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q12097'}, {'term': 'Goddess', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343852', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q205985'}]",,False,403
639,324033,False,47.115.3,1947,True,https://images.metmuseum.org/CRDImages/an/original/DP-20615-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-20615-001.jpg,[],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal and modern impression: suppliant goddess,Babylonian or Kassite,late Old Babylonian–early Kassite,,,,,,,,,,,,,,,,ca. 17th–16th century B.C.,-1700,-1500,Carnelian,0.87 in. (2.21 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1, 'Height': 2.21, 'Width': 1}}]","Gift of Georg Hahn, 1947",,,,,,,,,,,,,,,2021-03-18T04:40:17.937Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324033,"[{'term': 'Goddess', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343852', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q205985'}]",,False,406
640,324031,False,47.115.1,1947,True,https://images.metmuseum.org/CRDImages/an/original/DP-15175-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-15175-001.jpg,['https://images.metmuseum.org/CRDImages/an/original/vsz47.115.1.jpg'],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal and modern impression: suppliant goddesses,Babylonian or Kassite,late Old Babylonian–early Kassite,,,,,,,,,,,,,,,,ca. 17th–16th century B.C.,-1700,-1500,Agate,1 1/8 × 9/16 × 9/16 in. (2.9 × 1.5 × 1.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.5, 'Height': 2.9, 'Width': 1.5}}]","Gift of Georg Hahn, 1947",,,,,,,,,,,,,,,2021-09-11T04:36:01.277Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324031,"[{'term': 'Goddess', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343852', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q205985'}]",,False,406
641,323869,False,41.160.281,1941,True,https://images.metmuseum.org/CRDImages/an/original/ss41_160_281.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ss41_160_281.jpg,[],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal and modern impression: bull-man wrestling with lion; nude bearded hero wrestling with a water buffalo,Akkadian,Akkadian,,,,,,,,,,,,,,,,ca. 2250–2150 B.C.,-2250,-2150,"Serpentine, black",1.42 in. (3.61 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.61}}]","Bequest of W. Gedney Beatty, 1941",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/323869,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Buffalos', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250108', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q82728'}, {'term': 'Lions', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310388', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q140'}]",,False,406
642,324032,False,47.115.2,1947,True,https://images.metmuseum.org/CRDImages/an/original/DP-15176-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-15176-001.jpg,['https://images.metmuseum.org/CRDImages/an/original/vsz47.115.2a.jpg'],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal and modern impression: suppliant goddess,Babylonian or Kassite,late Old Babylonian–early Kassite,,,,,,,,,,,,,,,,ca. 17th–16th century B.C.,-1700,-1500,Agate,7/8 × 1/2 × 1/2 in. (2.3 × 1.2 × 1.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.2, 'Height': 2.3, 'Width': 1.2}}]","Gift of Georg Hahn, 1947",,,,,,,,,,,,,,,2021-03-19T04:38:18.21Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324032,"[{'term': 'Animals', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249525', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q729'}, {'term': 'Goddess', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343852', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q205985'}]",,False,406
643,324026,False,47.100.84,1947,True,https://images.metmuseum.org/CRDImages/an/original/DT345459.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT345459.jpg,['https://images.metmuseum.org/CRDImages/an/original/hb47_100_84.jpg'],,Ancient Near Eastern Art,Bowl,Lobed bowl with a royal inscription,Achaemenid,Achaemenid,,,,,,,,,,,,,,,,ca. 465–424 B.C.,-465,-424,Silver,"Height: 1 13/16"" (4.6 cm)
Diameter: 11 1/2"" (29.2 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 29.2, 'Height': 4.6, 'Width': 29.2}}]","Rogers Fund, 1947",,,,,,Iran,,,,,,,,,2021-10-14T04:36:36.32Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324026,,,False,405
644,324341,False,54.117.28,1954,True,https://images.metmuseum.org/CRDImages/an/original/ME54_117_28.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME54_117_28.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-389.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,Triangular label impressed with stamp seal: for grain loan,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 7th century B.C.,-700,-600,Clay,5.3 x 3.4 x 1.9 cm (2 1/8 x 1 3/8 x 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.9, 'Height': 5.3, 'Width': 3.4}}]","Rogers Fund, 1954",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-04-27T04:42:00.93Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324341,"[{'term': 'Animals', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300249525', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q729'}]",,False,
645,323995,False,43.102.35,1943,True,https://images.metmuseum.org/CRDImages/an/original/ss43_102_35.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ss43_102_35.jpg,['https://images.metmuseum.org/CRDImages/an/original/vsz43.102.35.jpg'],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal and modern impression: presentation scene,Isin-Larsa,Isin-Larsa,,,,,,,,,,,,,,,,ca. 2000–1750 B.C.,-2000,-1750,Hematite,15/16 × 1/2 × 1/2 in. (2.3 × 1.3 × 1.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.3, 'Height': 2.31, 'Width': 1.3}}]","Rogers Fund, 1943",,,,,,"Iran, Luristan",Surkh Dum,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/323995,"[{'term': 'Human Figures', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300404114', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5937779'}]",,False,404
646,324624,False,57.27.30,1957,True,https://images.metmuseum.org/CRDImages/an/original/DP-13085-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13085-001.jpg,[],,Ancient Near Eastern Art,Corbel,Miniature corbel in the shape of a hand,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,"Ceramic, bitumen",3 7/16 × 5 1/2 × 2 5/16 in. (8.8 × 14 × 5.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.8, 'Height': 8.8, 'Width': 14}}]","Rogers Fund, 1957",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324624,"[{'term': 'Hands', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310193', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33767'}]",,False,404
647,324343,False,54.117.30,1954,True,https://images.metmuseum.org/CRDImages/an/original/DP-13084-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-13084-001.jpg,[],,Ancient Near Eastern Art,Corbel,Miniature corbel in the shape of a hand,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,"Ceramic, glaze",8 3/4 × 3 13/16 × 2 5/16 in. (22.2 × 9.7 × 5.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.9, 'Height': 9.7, 'Width': 22.2}}]","Rogers Fund, 1954",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324343,"[{'term': 'Hands', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300310193', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33767'}]",,False,404
648,322488,False,17.190.2079,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355704.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355704.jpg,['https://images.metmuseum.org/CRDImages/an/original/hb17_190_2079.jpg'],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,61 x 73 1/2 x 3 1/4 in. (154.9 x 186.7 x 8.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.3, 'Height': 154.94, 'Width': 186.69}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322488,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Trees', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132410', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10884'}]",,True,401
649,324914,False,59.41.85,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP-15115-031.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-15115-031.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-722.jpg'],,Ancient Near Eastern Art,Brick,"Brick with inscription of Ashurbanipal describing building work on Ekur, the temple of the god Enlil at Nippur",Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 668–631 B.C.,-668,-631,Ceramic,2.76 x 16.26 x 16.26 in. (7.01 x 41.3 x 41.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 41.3, 'Height': 7.01, 'Weight': 15.422298, 'Width': 41.3}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324914,,,False,402
650,326961,False,1984.348,1984,True,https://images.metmuseum.org/CRDImages/an/original/DP-16190-007.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-16190-007.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-16190-008.jpg'],,Ancient Near Eastern Art,Amulet,Amulet with a Lamashtu demon,,,,,,,,,,,,,,,,,,ca. early 1st millennium B.C.,-1000,-750,Obsidian,2 1/4 × 1 13/16 × 3/8 in. (5.7 × 4.7 × 0.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 0.9, 'Height': 5.74, 'Width': 4.65}}]","Purchase, James N. Spear Gift, 1984",,,,,,Mesopotamia or Iran,,,,,,,,,2021-03-30T04:40:03.88Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/326961,"[{'term': 'Arrows', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300036976', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q45922'}, {'term': 'Boars', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250112', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q58697'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Demons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379730', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q177413'}]",,True,406
651,322487,False,17.190.2078,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355703.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355703.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,65 3/4 x 48 1/2 x 4 in. (167 x 123.2 x 10.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.16002, 'Height': 167.01, 'Width': 123.19}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322487,,,True,401
652,326225,False,1977.186,1977,True,https://images.metmuseum.org/CRDImages/an/original/DT953.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT953.jpg,[],,Ancient Near Eastern Art,Bell,Bell inscribed with the Urartian royal name Argishti,Urartian,Iron Age III,,,,,,,,,,,,,,,,ca. 789–766 B.C.,-789,-766,"Bronze, iron",3 7/16 × 2 3/16 × 2 3/16 in. (8.7 × 5.6 × 5.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.6, 'Height': 8.7, 'Width': 5.6}}]","Gift of Nathaniel Spear Jr., 1977",,,,,,Urartu,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/326225,,,True,
653,326172,False,1976.5,1976,True,https://images.metmuseum.org/CRDImages/an/original/DT10217.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT10217.jpg,[],,Ancient Near Eastern Art,Relief,Plaque fragment with chariot scenes inscribed with the Urartian royal name Argishti,Urartian,Iron Age III,,,,,,,,,,,,,,,,ca. 713–679 B.C.,-713,-679,Bronze,5 15/16 × 3 9/16 × 1/16 in. (15.1 × 9 × 0.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 0.2, 'Height': 15.1, 'Width': 9}}]","Rogers Fund, 1976",,,,,,Urartu,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/326172,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}, {'term': 'Chariots', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300212699', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q203788'}]",,True,
654,322619,False,32.143.12,1932,True,https://images.metmuseum.org/CRDImages/an/original/DP355701.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355701.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,41 3/4 x 23 3/4 x 4 1/8 in. (106.1 x 60.3 x 10.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.5, 'Height': 106.05, 'Width': 60.33}}]","Gift of John D. Rockefeller Jr., 1932",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322619,,,True,401
655,322621,False,32.143.14,1932,True,https://images.metmuseum.org/CRDImages/an/original/DP355694.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355694.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,31 x 26 1/2 x 5 in. (78.7 x 67.3 x 12.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.700026, 'Height': 78.74, 'Width': 67.31}}]","Gift of John D. Rockefeller Jr., 1932",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322621,,,True,401
656,322486,False,17.190.2077,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355702.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355702.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,64 5/8 x 50 1/2 x 3 in. (164.1 x 128.3 x 7.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 7.620015, 'Height': 164.13, 'Width': 128.27}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322486,,,True,401
657,322489,False,17.190.2080,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355708.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355708.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,64 x 49 1/2 x 4 1/2 in. (162.6 x 125.7 x 11.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.4, 'Height': 162.56, 'Width': 125.73}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322489,,,True,401
658,322490,False,17.190.2081,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355705.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355705.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,64 5/8 x 49 1/2 x 3 1/2 in. (164.1 x 125.7 x 8.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.9, 'Height': 164.13, 'Width': 125.73}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322490,,,True,401
659,256738,False,X.21.197,,True,https://images.metmuseum.org/CRDImages/gr/original/DP108409.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP108409.jpg,[],,Greek and Roman Art,Perfume bottle,Glass perfume bottle,"Roman, Egyptian",Mid Imperial,,,,,,,,,,,,,,,,2nd–3rd century A.D.,100,299,Glass,Overall: 6 3/8in. (16.2cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.21}}]",Museum Accession,,,,,,,,,,,,Glass,,,2020-10-28T04:34:41.18Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/256738,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}]",,False,
